ID_ETU1;ID_ETU2;BEST_ETU
4448;2557;2557
3325;2873;3325
9205;9810;9810
7010;1687;7010
2040;1453;2040
6827;3387;6827
5030;5640;5640
7992;4708;4708
4116;399;4116
2467;7691;7691
7790;6609;7790
3027;3320;3027
4883;3730;4883
1126;4155;1126
4864;7378;7378
4922;4825;4825
8740;4739;4739
1408;8276;1408
615;2125;615
3383;4733;3383
2874;9649;2874
3137;1650;1650
3175;6436;3175
563;2211;563
4546;2674;4546
4111;796;796
1618;5194;5194
3682;4613;4613
3143;2730;2730
4443;1999;4443
8449;4853;4853
8435;4086;8435
4578;7505;7505
7606;383;7606
4843;7481;4843
2805;3043;2805
2626;8807;8807
1818;1417;1818
9410;7223;7223
7642;7130;7130
3931;5488;3931
7723;4810;7723
9534;5438;5438
8622;8372;8622
8043;6551;8043
937;4961;4961
3453;8777;8777
3519;4743;3519
5519;9321;9321
141;8659;141
3331;4863;3331
3502;7607;3502
4093;8386;4093
9028;8758;9028
771;4481;4481
3447;4535;4535
8246;6627;6627
971;4352;4352
3442;5422;5422
9358;261;9358
7945;4169;7945
3354;8373;8373
4566;4578;4578
669;5617;669
4590;1196;1196
9294;30;9294
2489;8056;2489
5197;6780;6780
2319;2052;2319
9265;4230;4230
5818;3857;3857
752;5680;752
3264;4751;3264
8805;1348;1348
2810;8499;2810
9179;9297;9297
7626;5218;7626
6901;6591;6591
5790;5202;5202
1743;7343;7343
893;4269;893
5372;9143;9143
4344;1894;4344
8214;1326;8214
2160;9773;2160
7094;5036;7094
8819;4929;4929
4013;5828;5828
8075;2998;8075
5878;1034;5878
5646;8715;8715
6950;7419;7419
4870;2345;2345
5100;2479;5100
7928;9985;7928
2689;6197;6197
9867;9128;9128
8986;4946;8986
2192;6263;2192
3326;4672;4672
6560;5023;6560
4100;2799;2799
9130;560;9130
4629;5608;4629
884;4223;884
5611;594;5611
7575;8330;8330
6620;1617;6620
7477;7460;7460
1821;6479;6479
2266;1566;2266
6367;4707;4707
4004;8470;4004
4892;6099;4892
6464;4779;4779
1287;4957;4957
8104;9074;9074
2268;7198;7198
2857;3121;2857
15;9263;9263
7416;8589;8589
3924;3829;3829
2778;9380;2778
8775;4134;8775
5481;4521;5481
3165;1626;1626
4779;1910;1910
6516;4420;4420
256;2529;2529
7590;7904;7590
8848;3536;3536
9226;3573;3573
3469;4362;4362
1544;8166;1544
7723;2263;7723
9121;4925;9121
3604;6667;3604
2608;366;366
2053;3413;3413
6119;454;454
701;8934;701
968;8531;968
1419;245;245
666;3861;666
4099;7946;4099
9110;3419;9110
4707;3999;3999
7767;7904;7904
8637;129;8637
5034;1670;1670
5632;1212;1212
3223;4157;3223
2824;7071;2824
8070;5716;8070
6194;844;844
3221;6536;3221
5592;7249;7249
2945;9928;9928
5865;769;5865
2985;1903;2985
1127;988;1127
7720;6777;6777
8287;5958;5958
3705;727;727
5654;2818;2818
2419;725;725
8932;1002;1002
2846;8705;8705
7056;6362;7056
1402;6339;1402
4770;8254;4770
2328;1158;2328
1780;8473;1780
1371;4067;4067
3234;2195;3234
3341;3222;3222
2501;6886;6886
1283;3900;3900
284;8328;284
6007;1747;1747
7763;2286;7763
8224;6654;6654
7642;5945;7642
3138;7494;3138
20;2697;2697
7888;6756;6756
1779;7369;7369
3639;6985;6985
6903;6265;6265
4681;476;4681
4041;1773;1773
1899;6418;1899
276;9190;9190
3346;4192;4192
2793;2239;2793
3362;5320;3362
2885;9922;2885
303;8108;8108
7041;6080;7041
4459;3670;4459
3124;1233;1233
4894;1029;4894
6917;6006;6917
4078;2727;4078
3753;9313;9313
6739;8687;8687
1820;9679;9679
1582;1553;1553
1894;5145;1894
7464;4329;7464
4820;159;4820
3665;25;3665
124;2329;124
9764;1270;1270
2497;946;946
3139;8256;3139
7708;7566;7708
4280;1522;1522
8371;6509;6509
8520;3056;8520
3267;1709;3267
783;628;628
4719;2345;2345
3265;8190;8190
7173;112;7173
1161;2134;2134
1944;9348;1944
5357;2935;2935
8918;4876;4876
609;8721;8721
8530;4567;8530
1364;4084;1364
8761;4061;8761
3927;606;606
8048;2799;2799
1013;3651;1013
9424;2644;9424
7552;6616;7552
98;2494;98
1814;4111;1814
8200;163;8200
468;2509;2509
8915;898;898
4968;4168;4968
9158;6345;9158
7333;3352;7333
2932;4352;2932
3643;5441;5441
619;5212;619
4077;1026;1026
8197;1519;8197
7191;9201;7191
8872;6699;8872
3233;6957;3233
9086;3272;3272
9032;2134;9032
8384;9563;9563
5825;7901;7901
5970;6553;5970
4523;8582;8582
130;6453;130
5604;9018;5604
9565;7906;7906
969;5081;969
7489;3536;7489
6989;6606;6606
8773;4390;4390
1235;7710;1235
9953;4959;9953
6360;1706;6360
5698;1367;1367
7726;1230;7726
6843;9146;9146
1772;716;1772
1593;7983;7983
3280;3782;3782
1513;5480;5480
5143;7454;7454
3542;9114;9114
5953;9937;5953
1358;5380;5380
9340;5126;5126
8592;8574;8592
1591;9663;9663
2172;2980;2980
9718;2127;9718
1676;2047;1676
3189;8901;8901
409;5690;5690
1132;9659;1132
4557;8938;8938
2557;5436;2557
413;3798;3798
7321;5784;7321
9150;1583;1583
4182;6177;6177
7228;712;712
7632;7835;7632
7298;7075;7298
8815;9556;8815
755;4362;4362
4686;401;401
6470;4678;4678
9262;7800;7800
2924;925;925
8593;5257;5257
1962;4384;4384
8860;3827;8860
973;3168;973
6702;2793;6702
7531;9170;7531
3378;3735;3735
2256;3241;3241
7856;1426;7856
3136;5091;3136
997;5907;5907
7604;3390;7604
3851;6195;6195
8542;4134;8542
9431;6702;6702
3100;779;3100
6232;1992;6232
7883;407;407
6721;3183;3183
4629;2440;4629
9368;108;108
9847;5747;9847
4101;1273;1273
502;1438;1438
9847;2409;9847
9995;3560;3560
8962;7020;8962
3069;7035;3069
9318;3005;3005
2091;725;2091
2238;6511;6511
3306;5006;3306
7472;3194;7472
1482;7476;7476
5143;3813;5143
8444;8973;8444
8272;6869;8272
4439;9317;9317
8155;365;8155
5983;2605;2605
134;1472;1472
4044;4281;4044
662;5864;5864
2784;1794;1794
6777;31;6777
734;4601;4601
6616;5787;5787
1713;6613;1713
2149;1818;1818
4934;6222;6222
9408;7937;7937
6154;6257;6154
8394;5418;5418
954;2869;2869
232;3403;232
5357;7529;7529
1266;3961;3961
2962;4810;2962
659;1517;1517
210;1862;1862
1031;912;912
6858;8137;6858
660;4212;660
2316;906;906
828;5487;828
4654;2304;4654
7117;4887;7117
6884;2658;6884
1469;4667;4667
952;4053;952
9270;2011;9270
7702;8012;8012
3137;1487;1487
9626;9930;9930
7521;8078;7521
2665;6818;2665
9861;6709;9861
2278;1561;1561
6124;2821;2821
1992;4745;1992
5620;6256;6256
512;3036;3036
1654;5864;5864
2881;1468;1468
8227;5285;5285
2997;1373;2997
4498;3365;4498
6898;4784;4784
1051;7296;1051
7648;9081;9081
8195;4740;4740
2912;9792;9792
9338;887;887
4561;2700;4561
445;5163;5163
1074;1554;1074
5009;5694;5009
3929;2304;3929
8321;9371;8321
507;4115;507
2911;3239;2911
8517;761;8517
9272;3275;9272
9425;7811;7811
6114;4799;4799
153;9111;153
188;6605;188
7999;5713;7999
4323;3949;4323
6999;8891;8891
9224;466;9224
5740;4976;5740
2122;3136;2122
8456;1066;1066
4905;7706;7706
7378;72;72
8523;5269;5269
14;3792;3792
5800;7205;7205
9939;7608;9939
8029;595;8029
9514;5544;9514
2718;1903;1903
9822;7062;9822
6502;6753;6753
4254;1864;1864
9369;497;9369
7757;1006;7757
2585;7826;7826
8604;4600;4600
8277;9463;8277
5524;2031;5524
7940;2695;7940
1582;5513;5513
5474;6040;5474
9139;9392;9139
1663;1421;1663
4040;3171;3171
7113;3276;7113
6577;9200;6577
502;5364;5364
4012;3152;3152
2296;9973;9973
5176;6146;6146
6682;89;6682
7911;9308;9308
6989;6344;6344
645;6219;645
3772;9663;9663
8018;5108;5108
2947;6951;6951
7209;1711;1711
3910;9864;9864
9589;9431;9431
5857;2736;5857
2428;4495;4495
7116;5596;7116
7447;8308;7447
7947;1883;1883
4825;8775;4825
6484;4901;6484
7889;2175;2175
3288;1600;1600
5099;345;345
6829;7692;6829
4000;7843;4000
9075;1475;1475
1972;9434;9434
6804;5987;5987
364;9021;9021
4640;3531;4640
5924;9804;5924
7172;8747;7172
5429;8454;8454
8840;4427;4427
5409;814;5409
2406;8167;8167
1419;6682;1419
4710;5731;5731
563;7534;563
5357;7450;7450
8426;8525;8525
2187;5448;5448
6500;4032;4032
766;7962;7962
3617;5338;3617
6;8771;6
6143;7182;7182
1729;6295;1729
1965;1301;1965
2009;9660;9660
1855;6474;6474
2167;4158;4158
2318;6855;2318
4110;3347;4110
4164;4929;4164
3242;9395;9395
7599;4919;7599
8160;5253;8160
6214;4940;4940
378;6460;378
5000;7721;7721
388;3581;388
4180;8462;4180
3768;9261;9261
5239;301;301
2708;8569;8569
3926;6571;3926
4625;419;419
1098;2042;1098
9582;4354;9582
8417;2997;2997
6702;5289;6702
1558;1866;1558
1587;4869;4869
8807;2935;8807
4309;1218;1218
5160;9684;9684
2214;1400;1400
581;1355;581
5818;1842;1842
8618;4624;4624
6576;1194;1194
7587;2314;7587
2713;5191;2713
480;401;401
6400;2063;6400
7305;208;208
4774;2121;4774
6929;6763;6929
6659;1700;1700
171;3617;3617
7262;1592;7262
8253;2249;2249
6311;3672;3672
1290;3017;1290
3646;499;3646
8852;7155;7155
6484;7579;6484
3408;6425;3408
4184;743;743
1813;6323;1813
6645;1232;1232
5337;6365;5337
2034;3375;2034
34;5293;5293
5497;8798;8798
5748;5123;5748
9;572;9
6468;5167;5167
8165;7899;8165
319;1270;1270
6109;6989;6109
886;3286;3286
68;4836;4836
4158;1427;4158
520;2965;520
481;5183;5183
8249;9863;9863
7565;6461;7565
8148;3958;8148
7190;919;919
1932;6357;1932
2011;8145;8145
9436;6434;6434
2526;3084;2526
3735;5319;3735
7178;8395;8395
9182;3493;9182
8026;7715;8026
8723;7413;8723
2785;9183;2785
2427;4151;2427
6132;8988;8988
1448;7393;1448
7894;1463;1463
3348;1149;1149
5687;6805;6805
8708;1062;1062
5091;5417;5417
5143;5976;5143
3593;2457;2457
1305;8814;8814
9486;6636;9486
5976;9440;9440
2283;5700;2283
6326;5411;6326
1685;2382;1685
4627;1796;1796
1352;1584;1352
9807;8780;8780
9575;4292;9575
3171;2860;3171
2912;5945;2912
4269;9698;9698
5047;2977;5047
9363;7265;9363
1746;1249;1746
3975;3036;3036
9997;919;919
2477;5008;2477
3890;8386;3890
7889;1908;1908
3731;4150;4150
2863;5797;2863
24;3792;24
1031;5271;1031
3337;8070;8070
3720;58;58
6146;648;648
3003;9709;3003
9296;1457;1457
361;1492;1492
7888;1529;1529
4143;2227;4143
4059;7251;7251
1721;4444;4444
7980;9075;9075
2438;2652;2652
1960;4154;4154
7514;2981;2981
6653;3332;6653
3360;9261;9261
5812;5182;5182
5311;8330;8330
3235;1369;3235
1652;5677;1652
4488;4650;4488
8201;406;8201
232;8598;232
3133;3377;3377
7737;8433;8433
6240;3141;6240
7855;6702;7855
4295;2165;4295
5131;8090;5131
6802;3228;3228
5997;1170;5997
57;6605;57
6732;4316;6732
4451;7596;4451
6784;8526;8526
6970;1656;1656
5359;1219;5359
5810;169;5810
6977;7437;6977
8396;943;943
7685;5435;7685
3201;4582;3201
6973;2582;2582
3946;4214;3946
578;5104;5104
5384;3887;5384
6957;331;331
222;9089;9089
1638;3863;3863
7880;5117;7880
5346;3434;5346
8240;1182;8240
2877;5896;5896
738;1743;738
4316;2891;4316
6265;5421;5421
147;6269;6269
4069;8197;8197
2305;5344;5344
8627;1827;8627
274;5934;5934
9593;4794;9593
9270;3859;3859
7687;6831;7687
7348;8314;7348
7113;2363;7113
8210;7393;8210
1496;8551;8551
229;311;229
1463;2164;2164
3313;9314;3313
3446;9121;9121
6948;5793;5793
4804;383;4804
1191;5719;1191
7553;2903;7553
980;6625;980
7311;4867;7311
5726;1886;1886
2955;4390;4390
189;8484;8484
16;3930;3930
3483;9857;3483
7773;9714;9714
1483;3776;3776
1969;5003;1969
1424;4129;1424
3704;8183;8183
8943;8371;8943
698;9894;698
6146;3748;6146
7613;3356;7613
5593;8931;5593
6673;9910;6673
4077;6152;6152
1432;2897;1432
7202;9177;7202
3344;1103;1103
8352;9964;8352
5551;7885;5551
8335;1265;8335
3249;9689;3249
6610;6341;6610
1012;3098;1012
8167;2495;8167
5197;657;657
6695;567;567
886;3584;3584
4964;8156;4964
6633;6820;6820
3173;6102;6102
8734;1149;1149
5933;8946;5933
2073;7756;7756
3221;2122;3221
4538;344;4538
1367;2129;1367
7734;9917;9917
3031;1113;1113
8858;4354;8858
8505;7275;8505
5850;3888;3888
6131;1241;6131
864;3661;3661
4755;5905;4755
7864;8769;7864
2209;9446;9446
8331;9626;8331
802;8317;802
5185;7813;5185
6508;6184;6508
9483;1436;1436
9417;4863;9417
2273;6772;6772
1676;7919;1676
8985;1316;1316
3125;8108;3125
3900;2531;2531
3889;5131;5131
6866;4115;6866
1194;2580;1194
5170;4812;4812
5288;5797;5797
1240;7995;7995
7967;4241;7967
5110;5172;5110
2635;9474;2635
9870;7312;7312
9607;6419;6419
7620;4;4
1090;3445;3445
389;1461;1461
252;830;830
1481;9041;9041
6088;7658;7658
5669;9842;5669
6908;1337;6908
3282;4331;4331
4237;1497;4237
6651;5921;6651
4397;2741;2741
8345;3981;8345
4828;9636;4828
3639;767;767
4254;7884;7884
8032;1721;8032
9166;9549;9166
3156;872;3156
862;7952;862
6140;8954;8954
3509;7506;3509
8400;9779;9779
6752;3931;6752
7823;8655;7823
1071;1369;1071
9042;9397;9397
7562;3480;7562
7473;7038;7038
370;1383;370
2034;303;2034
6142;8698;6142
744;660;660
6677;7600;6677
9993;9969;9993
3617;6870;3617
1131;7452;1131
9991;3385;9991
3456;7571;3456
9501;7900;9501
1577;59;1577
8397;165;8397
208;8829;208
3693;5790;3693
4349;2117;2117
6007;7151;7151
936;8057;936
2099;9590;9590
9686;9526;9686
9003;1592;9003
7547;5804;5804
3620;7338;3620
3075;2751;2751
9847;4512;9847
7414;6144;6144
1458;9498;9498
20;3612;3612
6429;8734;8734
3798;8216;3798
8392;8670;8670
8968;5345;5345
6361;3470;3470
7507;3398;7507
526;817;817
6789;5905;5905
1642;2523;2523
9998;2902;9998
1650;5981;1650
9571;2751;2751
7756;5860;7756
7138;3719;7138
7092;4150;7092
3765;843;843
5001;1939;1939
4396;946;4396
298;6182;6182
3971;4495;3971
2580;7665;7665
1467;5248;5248
4213;8031;4213
1792;8981;1792
4495;6861;4495
8413;2608;8413
5557;217;5557
30;95;95
4455;5618;4455
7581;7013;7581
5558;3961;3961
8606;5622;8606
2596;1426;2596
3640;7194;3640
4652;1316;4652
9647;476;9647
5044;2005;5044
8970;9319;8970
8925;6435;6435
9533;2227;9533
4756;6617;4756
1391;2558;2558
5041;2128;2128
7850;6105;7850
725;3276;725
8677;9939;8677
1951;4100;1951
202;4000;202
9707;7743;7743
5673;5930;5673
2364;3828;3828
76;4888;4888
7019;1891;1891
9555;7762;9555
9043;2187;9043
7894;8710;7894
7912;8170;7912
5607;9855;5607
4615;2979;4615
3711;3507;3711
195;1253;195
4186;4580;4580
5209;4811;4811
5364;9086;9086
4698;5158;5158
8879;7406;7406
8560;5491;5491
7544;235;7544
4874;2663;2663
1748;6406;1748
7733;9549;7733
3238;9833;9833
3846;4821;4821
5440;6306;6306
7209;3943;7209
2561;244;244
6622;2477;2477
6182;445;6182
2286;202;202
7879;4036;4036
8348;1894;1894
7591;528;7591
1429;1859;1859
8455;536;536
4237;2091;2091
4303;5600;5600
9452;6483;6483
9999;3925;3925
23;55;55
3489;3249;3249
18;7326;18
7041;9469;9469
8072;382;382
816;111;816
8146;4704;4704
5230;6125;5230
2742;2019;2019
8756;5389;8756
4168;6838;6838
4942;3382;4942
4297;2109;4297
8248;2927;2927
7141;4878;7141
7635;513;7635
4333;2448;2448
5089;9432;9432
4519;2140;4519
7655;8577;7655
3344;4840;4840
5945;2449;2449
4787;479;4787
6583;6817;6583
1350;1247;1350
9858;5361;5361
5852;6575;5852
5433;7106;5433
7756;6368;6368
2485;2676;2676
8988;7190;7190
2771;8111;2771
1591;2065;1591
6540;4606;6540
1370;5708;1370
9381;3006;3006
6171;5179;6171
7649;6302;6302
9814;3926;9814
1407;4392;4392
640;1428;1428
1274;4463;1274
2620;7551;7551
2289;8739;2289
205;5262;5262
4299;8367;8367
584;9382;9382
2261;7462;2261
3554;6402;3554
2570;7863;2570
6013;3793;3793
6884;5372;6884
2490;4508;2490
8876;6879;6879
3173;9698;9698
7921;5381;7921
1369;1444;1369
181;6095;6095
5211;6620;6620
9326;4424;9326
5899;1608;1608
275;4117;275
5792;9919;9919
8975;9360;9360
8288;7207;7207
8894;5145;8894
3846;5438;3846
7461;8748;7461
3275;9545;3275
1557;3129;1557
4743;3960;3960
271;8201;8201
6838;5366;6838
5404;1886;5404
6867;7364;7364
325;4876;4876
8447;8863;8447
3641;5972;3641
2728;6121;2728
4429;3729;3729
9523;2524;2524
653;2326;2326
7046;7122;7046
9475;4207;9475
6200;4799;4799
5521;1851;1851
6973;6839;6839
5387;8140;5387
1190;5436;5436
4664;9433;4664
6685;3898;3898
1703;7086;1703
2644;3674;3674
9427;6549;6549
2554;2293;2554
1920;7436;1920
3705;7220;7220
6146;3647;6146
717;2687;717
7174;2317;7174
9492;7115;9492
9456;2;9456
766;3602;3602
4913;7979;7979
319;8220;8220
7623;4759;4759
2350;8294;8294
6204;7533;6204
8322;1874;8322
6425;4703;4703
1092;6568;6568
5520;1771;1771
9561;2574;9561
4827;3134;4827
4005;1934;1934
7100;526;526
3845;9146;9146
8051;6377;8051
2877;8578;8578
255;8722;255
8244;2748;8244
3692;4854;3692
1479;5148;5148
1965;3297;3297
2543;2113;2543
2933;491;2933
463;1016;463
9527;4562;4562
9916;2672;9916
4922;5361;5361
6948;271;271
7454;5724;7454
738;4487;4487
9609;5875;5875
8807;1449;8807
6648;513;6648
315;9860;315
4362;2569;4362
292;9302;9302
4992;6684;6684
2303;9200;2303
8689;1240;8689
2366;7616;7616
2785;6415;2785
9972;858;858
1015;2877;2877
1287;5827;5827
7515;9811;9811
5086;3872;3872
185;266;185
6818;218;218
7303;4551;4551
6370;6627;6627
7353;7226;7353
3806;3871;3871
7112;2347;7112
7832;4905;4905
6794;9351;9351
8674;3713;3713
4853;9516;4853
9311;1701;1701
4637;1258;4637
658;4469;658
337;1213;1213
6048;7394;6048
4144;352;352
4521;8965;8965
3411;186;186
2473;6784;6784
1611;102;1611
7635;4125;7635
3499;2857;2857
3794;492;492
9642;7136;9642
1196;4410;4410
5631;7701;7701
1744;6046;6046
6634;5675;5675
6998;9808;6998
6841;8216;8216
9305;848;848
1694;3905;3905
2476;8462;2476
9715;8258;9715
4271;989;989
2721;9636;2721
547;8234;8234
6050;48;48
8324;3213;3213
683;3774;3774
1718;8505;8505
2831;8082;8082
7299;7996;7299
2892;4044;4044
5580;7934;7934
9488;5176;9488
2013;7156;7156
2310;5158;5158
1953;7773;7773
922;2485;922
6025;5549;5549
7139;1316;7139
6029;4007;4007
9670;9068;9670
6305;5747;6305
5990;9131;9131
314;518;518
9375;2289;2289
7755;7840;7755
5968;4988;4988
5834;255;255
1793;6592;1793
6497;9078;9078
1319;9073;1319
5519;6068;6068
29;3720;29
6721;6437;6721
5086;1169;5086
6219;5817;5817
5008;9049;9049
9535;298;298
3439;1202;1202
1917;8043;8043
758;3300;758
8025;2240;8025
9989;4232;4232
2593;6396;6396
6204;3011;6204
8956;2849;2849
3015;1020;1020
7463;4913;7463
6677;6552;6677
423;2440;423
455;9207;455
9638;1398;9638
7392;8033;7392
9922;7051;9922
6103;2550;2550
2972;5008;2972
2191;999;999
4061;3782;3782
9106;1509;1509
316;8144;316
1456;8965;8965
2404;1425;2404
1531;4524;1531
184;4953;4953
6704;8158;8158
464;6959;6959
6082;1903;1903
7981;4305;4305
7601;4259;7601
5329;9507;9507
2622;7578;2622
8156;6315;6315
9010;218;218
5455;2146;2146
8181;4564;4564
9398;5773;9398
1630;5760;5760
7236;1542;1542
8877;1095;1095
4433;8813;4433
4151;5049;5049
2309;8521;2309
1379;7363;1379
5407;6870;5407
218;4981;218
3957;3059;3957
6343;3978;3978
198;8126;198
5059;1337;5059
7344;622;622
7682;2958;7682
4281;2855;2855
1610;7021;1610
5471;8427;8427
1151;6542;1151
2707;2053;2707
9250;1765;1765
8942;207;8942
486;7426;486
2835;481;481
8075;9674;8075
7730;2701;2701
6862;6411;6862
8922;7605;8922
750;8030;750
6302;9111;9111
1901;6824;6824
5023;713;5023
1134;1280;1134
3309;3992;3992
8406;987;8406
2146;3813;2146
4490;2583;2583
1433;2682;1433
7160;7285;7285
810;1072;810
4970;1140;1140
7924;786;7924
775;5335;775
6831;9551;6831
8218;5;8218
8489;2358;2358
210;5704;5704
399;5986;399
9145;5598;9145
2700;396;396
7002;7402;7402
7760;7623;7623
7789;4847;4847
8220;5388;8220
3812;7186;7186
8692;5500;8692
1226;7463;1226
9825;1832;9825
8767;9294;8767
3678;1026;3678
7336;3157;7336
9733;9748;9733
561;5933;5933
9533;6797;6797
6661;1925;1925
9986;3930;3930
3714;1410;3714
9335;2673;2673
156;195;156
5075;6502;6502
365;7844;365
7166;3317;7166
6810;3385;6810
8379;1974;1974
6757;3854;6757
7000;7466;7000
127;9458;9458
6815;4349;6815
8164;4979;4979
77;6705;77
9575;1127;9575
2562;8106;2562
5310;25;5310
6721;1840;1840
2907;9771;2907
1926;1087;1926
7047;6286;6286
6864;2089;6864
5740;3998;5740
7878;7251;7878
8759;4979;4979
5822;5789;5822
536;6264;536
6608;689;6608
7708;8231;7708
1504;1760;1504
2472;9415;2472
4714;3662;3662
3119;9793;9793
1125;3049;1125
3392;1933;3392
6059;8444;8444
2245;9346;9346
4960;5430;5430
9044;296;9044
4692;3924;3924
9567;3359;9567
778;3508;778
2093;749;2093
4715;6902;4715
4716;6406;4716
2000;7769;7769
8686;9968;8686
3771;1494;3771
3216;9582;3216
90;1673;1673
8719;9596;8719
6587;1321;1321
8556;5888;8556
8300;1991;1991
2358;4508;2358
8489;1862;8489
9473;4626;4626
7891;7147;7147
719;1096;1096
9441;8400;8400
492;456;492
3745;414;3745
2148;632;2148
511;4083;4083
6430;4918;6430
7439;333;7439
8063;5816;8063
7410;2687;2687
3932;1204;1204
7361;1508;7361
1898;911;1898
3570;9213;9213
9816;8308;9816
768;4185;768
9001;704;9001
2217;409;2217
960;7697;960
535;4691;4691
7943;9837;7943
8311;9346;8311
1681;5405;1681
7838;2160;2160
5380;4130;4130
2570;1382;2570
1689;1645;1689
8382;115;115
9300;1198;9300
5076;9847;5076
141;1472;141
6254;457;6254
7232;923;923
4872;3471;4872
9794;627;627
4516;8766;4516
3345;15;3345
2742;1149;1149
7304;1;1
1984;3324;3324
3604;2809;2809
3315;598;598
9284;5207;5207
9590;5949;9590
3788;1711;1711
1899;6045;6045
1001;4560;4560
863;2708;863
3999;9551;3999
3145;4836;3145
6556;4215;4215
1919;414;1919
8535;8139;8535
5829;545;5829
3592;3011;3011
5103;9341;5103
317;4581;4581
302;5487;302
416;407;416
7491;2255;2255
9007;40;40
1235;5387;5387
8309;7549;7549
3802;2538;3802
9916;2945;9916
8629;8690;8629
6446;1659;1659
3897;3586;3897
8518;1265;8518
2199;8487;8487
723;6200;723
6332;706;6332
6123;2689;2689
630;619;619
2577;5118;2577
3116;3483;3483
2457;7374;2457
1221;1013;1013
6922;428;6922
9726;8547;9726
7247;9299;7247
6193;2194;6193
9938;8249;9938
1960;3935;3935
2311;9693;2311
3849;1519;3849
65;5082;65
549;7759;549
3047;2867;3047
8286;5516;5516
4027;4825;4825
9929;6149;9929
8451;3340;8451
9570;212;212
7722;4029;4029
5278;8393;8393
2532;4440;2532
5322;2384;2384
9302;8213;9302
2972;7708;2972
740;6842;740
2170;3681;2170
9864;1838;1838
8281;8834;8834
9001;5355;9001
7638;7876;7638
4016;4198;4016
5961;5042;5042
3160;6138;3160
7001;9572;9572
8809;5221;8809
8450;7026;7026
471;2197;2197
9436;5647;5647
2593;9693;9693
5256;3627;5256
931;1887;1887
253;6661;253
9556;3065;9556
7614;9856;9856
9343;6476;6476
6550;2645;6550
5169;168;5169
4098;5647;5647
2820;6809;2820
142;1887;1887
7738;1576;1576
6619;2219;2219
1212;6577;1212
5242;7891;5242
1647;2109;1647
9028;2438;9028
8229;9177;8229
6037;2828;2828
6820;9160;9160
69;902;902
2270;4093;4093
1768;9839;9839
9003;9;9
355;1290;1290
7680;2519;2519
6095;3479;6095
4935;7728;7728
1794;7650;1794
7374;1382;1382
3826;8567;3826
3;3275;3
2174;1756;2174
9323;5591;9323
7832;7836;7832
2571;7008;2571
8696;9983;8696
4483;4211;4483
9029;7922;9029
8867;5552;5552
3728;3177;3177
3218;2368;3218
371;9757;371
2618;1992;1992
1337;9449;9449
6537;6719;6537
8124;1114;8124
4305;5610;5610
3813;8285;3813
2831;1175;1175
4982;3533;4982
436;8326;436
9135;8515;9135
295;7942;295
6212;9767;6212
8188;7813;7813
6084;2740;2740
1757;4724;1757
7280;6707;7280
1509;4766;1509
8942;8315;8942
2175;2730;2730
8010;8402;8402
7721;2997;2997
4203;1692;1692
4313;7422;4313
2292;6300;2292
4171;9582;9582
9030;6970;6970
5320;1886;5320
6612;8372;8372
3539;2011;3539
9598;5768;5768
9130;3989;9130
4335;8459;4335
9341;7466;7466
4901;7117;4901
5212;3319;3319
6338;3379;6338
8366;2762;8366
1609;2478;1609
7844;3331;3331
7849;4309;7849
3863;339;3863
8983;7608;8983
8040;6536;8040
8983;5741;5741
3881;3731;3881
8802;3690;3690
5895;5912;5912
5915;3729;3729
3248;7171;3248
4341;1503;4341
4105;9797;4105
299;9560;299
6774;6320;6320
1900;7732;1900
5631;426;426
6747;8200;8200
3090;2233;3090
9118;5535;5535
6365;857;857
3751;6513;3751
3486;2147;2147
6137;4225;6137
310;7578;7578
9093;9300;9093
7339;9234;7339
2431;1570;1570
7232;8432;8432
5580;9398;9398
7179;6395;7179
2870;9889;9889
4839;5516;5516
8286;27;8286
9260;2889;2889
6298;1143;6298
8983;2338;2338
9974;6492;9974
4369;526;4369
9297;3952;9297
5238;2434;2434
1543;5696;1543
832;286;286
4317;5550;5550
6298;7885;6298
3007;2588;3007
8553;4115;8553
4958;4014;4958
4510;2826;2826
8856;6886;8856
1604;7121;7121
9222;6486;9222
7242;2069;7242
4376;5527;4376
9734;6067;9734
3853;8468;3853
4073;7374;4073
971;6530;6530
9512;5064;5064
1866;7647;1866
7819;9258;9258
2288;4423;2288
7100;6752;6752
5973;1025;5973
7015;3109;7015
2642;5871;2642
3583;1726;1726
2914;5857;5857
1847;8053;8053
2484;6078;2484
3383;4217;3383
1457;4754;4754
3989;2572;2572
876;1876;876
7809;7922;7809
5678;3591;3591
4114;5663;4114
2257;580;2257
7916;4451;4451
3149;3041;3041
9521;1099;1099
2097;9892;9892
313;1954;313
4950;9454;9454
8769;2231;2231
1282;8993;1282
9798;2054;9798
4560;4471;4560
7653;6435;7653
1507;3094;3094
9173;7887;7887
6384;3313;3313
4135;3553;4135
3410;63;3410
6385;2756;2756
6081;7465;6081
3639;2863;2863
3284;6249;3284
2415;5896;5896
6612;669;669
930;9535;930
9136;2186;2186
4974;3221;3221
1137;3515;3515
2264;4236;4236
9511;1377;1377
338;9478;338
9856;7330;9856
2801;3256;3256
2335;1816;2335
1258;1035;1035
7688;9178;7688
259;7581;259
8877;7910;7910
5003;617;617
33;304;304
468;2626;2626
5405;8422;8422
4612;669;669
4212;6738;6738
741;5982;741
5547;9890;5547
5832;7630;7630
6475;7829;6475
2379;4887;2379
3972;3580;3972
